state,date,precipitation
RN,30/11/2005,1.2
RN,31/12/2005,10.4
RN,31/01/2006,4.2
RN,28/02/2006,87.2
RN,31/03/2006,157.4
RN,30/04/2006,380.7
RN,31/05/2006,115.3
RN,30/06/2006,375.5
RN,31/07/2006,133.4
RN,31/08/2006,90.5
RN,30/09/2006,45.2
RN,31/10/2006,13.4
RN,30/11/2006,83.5
RN,31/12/2006,49.9
RN,31/01/2007,86.3
RN,28/02/2007,66.0
RN,31/03/2007,265.0
RN,30/04/2007,247.7
RN,31/05/2007,120.9
RN,30/06/2007,560.5
RN,31/07/2007,191.8
RN,31/08/2007,95.8
RN,30/09/2007,46.3
RN,31/10/2007,20.2
RN,30/11/2007,45.2
RN,31/12/2007,16.0
RN,31/01/2008,69.2
RN,29/02/2008,22.4
RN,31/03/2008,275.5
RN,30/04/2008,409.3
RN,31/05/2008,212.3
RN,30/06/2008,542.3
RN,31/07/2008,473.3
RN,31/08/2008,401.3
RN,30/09/2008,37.8
RN,31/10/2008,31.8
RN,30/11/2008,9.5
RN,31/12/2008,0.4
RN,31/01/2009,162.1
RN,28/02/2009,245.4
RN,31/03/2009,220.6
RN,30/04/2009,364.3
RN,31/05/2009,372.3
RN,30/06/2009,304.7
RN,31/07/2009,347.9
RN,31/08/2009,229.2
RN,30/09/2009,76.7
RN,31/10/2009,1.0
RN,30/11/2009,6.7
RN,31/12/2009,9.5
RN,31/01/2010,70.9
RN,28/02/2010,81.4
RN,31/03/2010,69.9
RN,30/04/2010,191.0
RN,31/05/2010,262.6
RN,30/06/2010,155.2
RN,31/07/2010,151.5
RN,31/08/2010,95.3
RN,30/09/2010,38.5
RN,31/10/2010,8.2
RN,30/11/2010,4.2
RN,31/12/2010,54.7
RN,31/01/2011,326.1
RN,28/02/2011,76.5
RN,31/03/2011,146.7
RN,30/04/2011,371.6
RN,31/05/2011,413.0
RN,30/06/2011,445.4
RN,31/07/2011,170.4
RN,31/08/2011,118.8
RN,30/09/2011,33.3
RN,31/10/2011,20.8
RN,30/11/2011,44.0
RN,31/12/2011,21.9
RN,31/01/2012,76.5
RN,29/02/2012,110.9
RN,31/03/2012,146.2
RN,30/04/2012,60.7
RN,31/05/2012,184.4
RN,30/06/2012,302.1
RN,31/07/2012,234.9
RN,31/08/2012,63.4
RN,30/09/2012,41.6
RN,31/10/2012,18.4
RN,30/11/2012,0.7
RN,31/12/2012,1.4
RN,31/01/2013,20.2
RN,28/02/2013,59.8
RN,31/03/2013,35.1
RN,30/04/2013,175.6
RN,31/05/2013,254.9
RN,30/06/2013,399.1
RN,31/07/2013,430.6
RN,31/08/2013,242.0
RN,30/09/2013,200.0
RN,31/10/2013,11.1
RN,30/11/2013,38.6
RN,31/12/2013,10.1
RN,31/01/2014,79.0
RN,28/02/2014,52.1
RN,31/03/2014,262.1
RN,30/04/2014,81.9
RN,31/05/2014,191.0
RN,30/06/2014,540.4
RN,31/07/2014,231.4
RN,31/08/2014,89.7
RN,30/09/2014,149.0
RN,31/10/2014,30.7
RN,30/11/2014,24.8
RN,31/12/2014,23.9
RN,31/01/2015,30.3
RN,28/02/2015,77.7
RN,31/03/2015,317.0
RN,30/04/2015,156.1
RN,31/05/2015,69.6
RN,30/06/2015,301.2
RN,31/07/2015,316.5
RN,31/08/2015,43.1
RN,30/09/2015,24.4
RN,31/10/2015,10.8
RN,30/11/2015,0.4
RN,31/12/2015,67.1
RN,31/01/2016,153.9
RN,29/02/2016,73.8
RN,31/03/2016,152.5
RN,30/04/2016,166.4
RN,31/05/2016,207.9
RN,30/06/2016,156.3
RN,31/07/2016,38.6
RN,31/08/2016,68.6
RN,30/09/2016,42.2
RN,31/10/2016,22.7
RN,30/11/2016,19.0
RN,31/12/2016,63.5
RN,31/01/2017,80.6
RN,28/02/2017,65.0
RN,31/03/2017,187.2
RN,30/04/2017,254.1
RN,31/05/2017,229.4
RN,30/06/2017,197.7
RN,31/07/2017,414.3
RN,31/08/2017,24.3
RN,30/09/2017,74.4
RN,31/10/2017,71.8
RN,30/11/2017,8.9
SP,31/01/1998,200.6
SP,28/02/1998,394.2
SP,31/03/1998,252.9
SP,30/04/1998,92.8
SP,31/05/1998,130.0
SP,30/06/1998,16.1
SP,31/07/1998,10.1
SP,31/08/1998,42.5
SP,30/09/1998,95.0
SP,31/10/1998,216.4
SP,30/11/1998,38.6
SP,31/12/1998,241.2
SP,31/01/1999,319.1
SP,28/02/1999,369.8
SP,31/03/1999,187.3
SP,30/04/1999,35.8
SP,31/05/1999,35.5
SP,30/06/1999,84.3
SP,31/07/1999,25.6
SP,31/08/1999,1.4
SP,30/09/1999,80.1
SP,31/10/1999,62.0
SP,30/11/1999,101.4
SP,31/12/1999,74.6
SP,31/01/2000,328.3
SP,29/02/2000,246.6
SP,31/03/2000,100.1
SP,30/04/2000,6.3
SP,31/05/2000,9.3
SP,30/06/2000,12.2
SP,31/07/2000,65.6
SP,31/08/2000,86.3
SP,30/09/2000,111.1
SP,31/10/2000,59.0
SP,30/11/2000,186.0
SP,31/12/2000,249.7
SP,31/01/2001,144.2
SP,28/02/2001,290.1
SP,31/03/2001,138.5
SP,30/04/2001,32.9
SP,31/05/2001,86.1
SP,30/06/2001,24.5
SP,31/07/2001,41.0
SP,31/08/2001,32.8
SP,30/09/2001,88.5
SP,31/10/2001,204.3
SP,30/11/2001,185.2
SP,31/12/2001,187.0
SP,31/01/2002,284.8
SP,28/02/2002,172.5
SP,31/03/2002,326.5
SP,30/04/2002,53.5
SP,31/05/2002,93.0
SP,30/06/2002,1.3
SP,31/07/2002,22.9
SP,31/08/2002,46.4
SP,30/09/2002,54.8
SP,31/10/2002,124.9
SP,30/11/2002,226.5
SP,31/12/2002,235.3
SP,31/01/2003,317.2
SP,28/02/2003,109.4
SP,31/03/2003,126.5
SP,30/04/2003,45.6
SP,31/05/2003,33.1
SP,30/06/2003,16.0
SP,31/07/2003,19.0
SP,31/08/2003,25.3
SP,30/09/2003,34.5
SP,31/10/2003,126.7
SP,30/11/2003,99.3
SP,31/12/2003,139.8
SP,31/01/2004,284.5
SP,29/02/2004,335.6
SP,31/03/2004,130.7
SP,30/04/2004,123.4
SP,31/05/2004,60.1
SP,30/06/2004,66.8
SP,31/07/2004,97.4
SP,31/08/2004,2.7
SP,30/09/2004,9.3
SP,31/10/2004,97.4
SP,30/11/2004,173.6
SP,31/12/2004,262.9
SP,31/01/2005,312.1
SP,28/02/2005,99.9
SP,31/03/2005,286.6
SP,30/04/2005,133.2
SP,31/05/2005,199.0
SP,30/06/2005,30.4
SP,31/07/2005,13.7
SP,31/08/2005,9.5
SP,30/09/2005,138.8
SP,31/10/2005,172.1
SP,30/11/2005,106.1
SP,31/12/2005,228.2
SP,31/01/2006,348.0
SP,28/02/2006,166.0
SP,31/03/2006,607.9
SP,30/04/2006,51.1
SP,31/05/2006,15.0
SP,30/06/2006,24.2
SP,31/07/2006,71.0
SP,31/08/2006,5.8
SP,30/09/2006,77.7
SP,31/10/2006,100.4
SP,30/11/2006,230.7
SP,31/12/2006,311.5
SP,31/01/2007,213.5
SP,28/02/2007,285.9
SP,31/03/2007,185.4
SP,30/04/2007,124.8
SP,31/05/2007,59.0
SP,30/06/2007,30.7
SP,31/07/2007,148.3
SP,31/08/2007,0.0
SP,30/09/2007,15.7
SP,31/10/2007,109.3
SP,30/11/2007,219.9
SP,31/12/2007,230.9
SP,31/01/2008,318.5
SP,29/02/2008,236.3
SP,31/03/2008,180.8
SP,30/04/2008,96.6
SP,31/05/2008,80.3
SP,30/06/2008,78.2
SP,31/07/2008,0.0
SP,31/08/2008,78.5
SP,30/09/2008,43.9
SP,31/10/2008,161.4
SP,30/11/2008,165.1
SP,31/12/2008,220.2
SP,31/01/2009,351.8
SP,28/02/2009,200.2
SP,31/03/2009,125.7
SP,30/04/2009,69.6
SP,31/05/2009,50.0
SP,30/06/2009,49.8
SP,31/07/2009,179.7
SP,31/08/2009,102.8
SP,30/09/2009,192.2
SP,31/10/2009,154.5
SP,30/11/2009,177.3
SP,31/12/2009,363.7
SP,31/01/2010,480.5
SP,28/02/2010,296.5
SP,31/03/2010,184.5
SP,30/04/2010,124.5
SP,31/05/2010,65.2
SP,30/06/2010,13.1
SP,31/07/2010,93.5
SP,31/08/2010,0.4
SP,30/09/2010,104.8
SP,31/10/2010,70.1
SP,30/11/2010,109.6
SP,31/12/2010,343.1
SP,31/01/2011,493.7
SP,28/02/2011,311.5
SP,31/03/2011,164.0
SP,30/04/2011,133.0
SP,31/05/2011,30.4
SP,30/06/2011,81.6
SP,31/07/2011,4.5
SP,31/08/2011,46.3
SP,30/09/2011,7.4
SP,31/10/2011,149.6
SP,30/11/2011,141.3
SP,31/12/2011,136.8
SP,31/01/2012,332.6
SP,29/02/2012,224.2
SP,31/03/2012,187.6
SP,30/04/2012,155.9
SP,31/05/2012,82.7
SP,30/06/2012,233.7
SP,31/07/2012,74.7
SP,31/08/2012,0.3
SP,30/09/2012,19.2
SP,31/10/2012,128.3
SP,30/11/2012,91.6
SP,31/12/2012,401.9
SP,31/01/2013,169.2
SP,28/02/2013,278.0
SP,31/03/2013,174.5
SP,30/04/2013,70.7
SP,31/05/2013,42.5
SP,30/06/2013,143.2
SP,31/07/2013,90.9
SP,31/08/2013,7.7
SP,30/09/2013,81.3
SP,31/10/2013,126.6
SP,30/11/2013,123.6
SP,31/12/2013,83.1
SP,31/01/2014,237.9
SP,28/02/2014,197.6
SP,31/03/2014,226.9
SP,30/04/2014,79.7
SP,31/05/2014,46.0
SP,30/06/2014,9.7
SP,31/07/2014,21.4
SP,31/08/2014,29.6
SP,30/09/2014,58.7
SP,31/10/2014,25.2
SP,30/11/2014,117.5
SP,31/12/2014,203.1
SP,31/01/2015,156.2
SP,28/02/2015,273.0
SP,31/03/2015,332.7
SP,30/04/2015,108.1
SP,31/05/2015,50.7
SP,30/06/2015,20.3
SP,31/07/2015,65.1
SP,31/08/2015,31.6
SP,30/09/2015,201.7
SP,31/10/2015,92.1
SP,30/11/2015,247.2
SP,31/12/2015,318.1
SP,31/01/2016,175.9
SP,29/02/2016,275.1
SP,31/03/2016,256.6
SP,30/04/2016,2.4
SP,31/05/2016,105.7
SP,30/06/2016,206.8
SP,31/07/2016,6.4
SP,31/08/2016,82.4
SP,30/09/2016,22.2
SP,31/10/2016,104.1
SP,30/11/2016,166.8
SP,31/12/2016,165.4
SP,31/01/2017,454.0
SP,28/02/2017,127.3
SP,31/03/2017,160.4
SP,30/04/2017,143.1
SP,31/05/2017,153.4
SP,30/06/2017,102.9
SP,31/07/2017,0.8
SP,31/08/2017,60.5
SP,30/09/2017,11.1
SP,31/10/2017,149.4
SP,30/11/2017,159.8
ES,31/01/1998,81.6
ES,28/02/1998,128.3
ES,31/03/1998,36.9
ES,30/04/1998,10.3
ES,31/05/1998,2.5
ES,30/06/1998,17.4
ES,31/07/1998,29.6
ES,31/08/1998,48.7
ES,30/09/1998,23.2
ES,31/10/1998,224.6
ES,30/11/1998,221.3
ES,31/12/1998,40.8
ES,31/01/1999,83.4
ES,28/02/1999,6.1
ES,31/03/1999,102.8
ES,30/04/1999,96.9
ES,31/05/1999,33.6
ES,30/06/1999,244.2
ES,31/07/1999,76.2
ES,31/08/1999,47.1
ES,30/09/1999,54.2
ES,31/10/1999,103.8
ES,30/11/1999,308.8
ES,31/12/1999,244.8
ES,31/01/2000,243.9
ES,29/02/2000,116.3
ES,31/03/2000,139.8
ES,30/04/2000,283.0
ES,31/05/2000,29.0
ES,30/06/2000,85.0
ES,31/07/2000,37.6
ES,31/08/2000,46.0
ES,30/09/2000,116.0
ES,31/10/2000,10.5
ES,30/11/2000,198.0
ES,31/12/2000,257.1
ES,31/01/2001,53.5
ES,28/02/2001,84.6
ES,31/03/2001,82.1
ES,30/04/2001,1.6
ES,31/05/2001,84.8
ES,30/06/2001,55.7
ES,31/07/2001,0.0
ES,31/05/2002,70.9
ES,30/06/2002,47.8
ES,31/07/2002,32.4
ES,31/08/2002,64.9
ES,30/09/2002,145.6
ES,31/10/2002,19.5
ES,30/11/2002,112.3
ES,31/12/2002,212.0
ES,31/01/2003,206.7
ES,28/02/2003,11.8
ES,31/03/2003,6.6
ES,30/04/2003,160.7
ES,31/05/2003,33.8
ES,30/06/2003,2.1
ES,31/07/2003,55.4
ES,31/08/2003,27.3
ES,30/09/2003,29.7
ES,31/10/2003,105.3
ES,30/11/2003,35.3
ES,31/12/2003,314.4
ES,31/01/2004,345.4
ES,29/02/2004,115.7
ES,31/03/2004,216.6
ES,30/04/2004,125.7
ES,31/05/2004,75.1
ES,30/06/2004,51.9
ES,31/07/2004,141.8
ES,31/08/2004,75.2
ES,30/09/2004,26.6
ES,31/10/2004,126.1
ES,30/11/2004,107.1
ES,31/12/2004,242.7
ES,31/01/2005,115.7
ES,28/02/2005,219.8
ES,31/03/2005,197.0
ES,30/04/2005,43.7
ES,31/05/2005,204.0
ES,30/06/2005,194.1
ES,31/07/2005,96.3
ES,31/08/2005,84.1
ES,30/09/2005,157.6
ES,31/10/2005,20.4
ES,30/11/2005,272.0
ES,31/12/2005,185.8
ES,31/01/2006,65.0
ES,28/02/2006,29.9
ES,31/03/2006,207.0
ES,30/04/2006,214.6
ES,31/05/2006,1.3
ES,30/06/2006,65.1
ES,31/07/2006,62.5
ES,31/08/2006,84.2
ES,30/09/2006,66.4
ES,31/10/2006,66.5
ES,30/11/2006,195.4
ES,31/12/2006,326.7
ES,31/01/2007,173.4
ES,28/02/2007,87.2
ES,31/03/2007,48.3
ES,30/04/2007,101.9
ES,31/05/2007,38.1
ES,30/06/2007,13.6
ES,31/07/2007,2.0
ES,31/08/2007,47.6
ES,30/09/2007,75.0
ES,31/10/2007,32.1
ES,30/11/2007,164.6
ES,31/12/2007,94.2
ES,31/01/2008,128.4
ES,29/02/2008,173.0
ES,31/03/2008,68.7
ES,30/04/2008,73.3
ES,31/05/2008,47.0
ES,30/06/2008,42.1
ES,31/07/2008,28.3
ES,31/08/2008,26.8
ES,30/09/2008,29.2
ES,31/10/2008,108.6
ES,30/11/2008,662.8
ES,31/12/2008,136.1
ES,31/01/2009,218.1
ES,28/02/2009,49.0
ES,31/03/2009,210.9
ES,30/04/2009,230.1
ES,31/05/2009,70.3
ES,30/06/2009,46.5
ES,31/07/2009,90.0
ES,31/08/2009,85.6
ES,30/09/2009,17.5
ES,31/10/2009,406.4
ES,30/11/2009,144.3
ES,31/12/2009,2.0
ES,31/01/2010,15.6
ES,28/02/2010,57.1
ES,31/03/2010,374.7
ES,30/04/2010,138.7
ES,31/05/2010,113.4
ES,30/06/2010,68.6
ES,31/07/2010,94.9
ES,31/08/2010,20.7
ES,30/09/2010,27.8
ES,31/10/2010,47.2
ES,30/11/2010,265.4
ES,31/12/2010,0.0
ES,31/01/2011,26.8
ES,28/02/2011,76.7
ES,31/03/2011,277.4
ES,30/04/2011,384.0
ES,31/05/2011,72.3
ES,30/06/2011,38.4
ES,31/07/2011,30.5
ES,31/08/2011,13.4
ES,30/09/2011,31.2
ES,31/10/2011,141.6
ES,30/11/2011,247.1
ES,31/12/2011,251.8
ES,31/01/2012,282.9
ES,29/02/2012,73.6
ES,31/03/2012,58.9
ES,30/04/2012,30.1
ES,31/05/2012,267.1
ES,30/06/2012,92.8
ES,31/07/2012,42.6
ES,31/08/2012,238.4
ES,30/09/2012,37.9
ES,31/10/2012,56.0
ES,30/11/2012,376.1
ES,31/12/2012,42.7
ES,31/01/2013,197.8
ES,28/02/2013,39.2
ES,31/03/2013,434.5
ES,30/04/2013,50.9
ES,31/05/2013,76.1
ES,30/06/2013,84.8
ES,31/07/2013,61.0
ES,31/08/2013,83.1
ES,30/09/2013,33.3
ES,31/10/2013,68.9
ES,30/11/2013,351.1
ES,31/12/2013,713.9
ES,31/01/2014,51.1
ES,28/02/2014,41.1
ES,31/03/2014,90.9
ES,30/04/2014,95.5
ES,31/05/2014,5.0
ES,30/06/2014,51.2
ES,31/07/2014,107.3
ES,31/08/2014,83.4
ES,30/09/2014,23.7
ES,31/10/2014,286.6
ES,30/11/2014,68.7
ES,31/12/2014,86.1
ES,31/01/2015,0.0
ES,28/02/2015,53.9
ES,31/03/2015,48.9
ES,30/04/2015,31.8
ES,31/05/2015,199.8
ES,30/06/2015,109.1
ES,31/07/2015,12.5
ES,31/08/2015,40.6
ES,30/09/2015,27.8
ES,31/10/2015,54.6
ES,30/11/2015,61.2
ES,31/12/2015,87.8
ES,31/01/2016,186.0
ES,29/02/2016,12.3
ES,31/03/2016,90.0
ES,30/04/2016,25.0
ES,31/05/2016,12.9
ES,30/06/2016,72.7
ES,31/07/2016,78.9
ES,31/08/2016,7.1
ES,30/09/2016,33.1
ES,31/10/2016,107.7
ES,30/11/2016,227.1
ES,31/12/2016,95.7
ES,31/01/2017,24.0
ES,28/02/2017,96.0
ES,31/03/2017,38.1
ES,30/04/2017,64.6
ES,31/05/2017,180.4
ES,30/06/2017,133.6
ES,31/07/2017,195.8
ES,31/08/2017,27.0
ES,30/09/2017,81.3
ES,31/10/2017,84.9
ES,30/11/2017,128.0
SC,31/01/1998,305.6
SC,28/02/1998,186.3
SC,31/03/1998,135.7
SC,30/04/1998,155.6
SC,31/05/1998,72.6
SC,30/06/1998,79.2
SC,31/07/1998,90.1
SC,31/08/1998,226.3
SC,30/09/1998,255.7
SC,31/10/1998,147.7
SC,30/11/1998,131.6
SC,31/12/1998,114.7
SC,31/01/1999,260.9
SC,28/02/1999,218.3
SC,31/03/1999,75.9
SC,30/04/1999,94.1
SC,31/05/1999,51.0
SC,30/06/1999,116.5
SC,31/07/1999,161.5
SC,31/08/1999,27.7
SC,30/09/1999,89.4
SC,31/10/1999,230.1
SC,30/11/1999,231.3
SC,31/12/1999,94.3
SC,30/09/2001,41.0
SC,31/10/2001,259.1
SC,30/11/2001,141.3
SC,31/12/2001,76.8
SC,31/01/2002,229.9
SC,28/02/2002,116.4
SC,31/03/2002,117.2
SC,30/04/2002,207.4
SC,31/05/2002,88.0
SC,30/06/2002,35.8
SC,31/07/2002,98.8
SC,31/08/2002,110.6
SC,30/09/2002,86.5
SC,31/10/2002,173.8
SC,30/11/2002,133.6
SC,31/12/2002,180.8
SC,31/01/2003,113.5
SC,28/02/2003,78.2
SC,31/03/2003,126.1
SC,30/04/2003,75.4
SC,31/05/2003,46.3
SC,30/06/2003,84.2
SC,31/07/2003,23.3
SC,31/08/2003,10.0
SC,30/09/2003,109.8
SC,31/10/2003,111.3
SC,30/11/2003,108.5
SC,31/12/2003,255.9
SC,31/01/2004,375.3
SC,29/02/2004,196.0
SC,31/03/2004,207.8
SC,30/04/2004,127.8
SC,31/05/2004,204.2
SC,30/06/2004,92.5
SC,31/07/2004,83.1
SC,31/08/2004,28.5
SC,30/09/2004,127.8
SC,31/10/2004,134.7
SC,30/11/2004,130.1
SC,31/12/2004,260.6
SC,31/01/2005,211.9
SC,28/02/2005,238.1
SC,31/03/2005,134.0
SC,30/04/2005,164.3
SC,31/05/2005,202.0
SC,30/06/2005,31.0
SC,31/07/2005,76.0
SC,31/08/2005,163.6
SC,30/09/2005,307.1
SC,31/10/2005,202.7
SC,30/11/2005,89.0
SC,31/12/2005,90.6
SC,31/01/2006,183.2
SC,28/02/2006,174.2
SC,31/03/2006,67.8
SC,30/04/2006,68.1
SC,31/05/2006,49.2
SC,30/06/2006,35.2
SC,31/07/2006,41.4
SC,31/08/2006,56.5
SC,30/09/2006,44.0
SC,31/10/2006,95.9
SC,30/11/2006,242.4
SC,31/12/2006,83.7
SC,31/01/2007,87.3
SC,28/02/2007,140.1
SC,31/03/2007,213.7
SC,30/04/2007,41.2
SC,31/05/2007,142.0
SC,30/06/2007,6.9
SC,31/07/2007,174.3
SC,31/08/2007,89.7
SC,30/09/2007,137.0
SC,31/10/2007,147.8
SC,30/11/2007,102.8
SC,31/12/2007,141.4
SC,31/01/2008,354.9
SC,29/02/2008,436.8
SC,31/03/2008,243.0
SC,30/04/2008,207.8
SC,31/05/2008,71.9
SC,30/06/2008,68.6
SC,31/07/2008,8.9
SC,31/08/2008,60.7
SC,30/09/2008,230.4
SC,31/10/2008,286.5
SC,30/11/2008,614.9
SC,31/12/2008,304.5
SC,31/01/2009,216.7
SC,28/02/2009,141.8
SC,31/03/2009,219.6
SC,30/04/2009,314.2
SC,31/05/2009,81.8
SC,30/06/2009,33.9
SC,31/07/2009,114.9
SC,31/08/2009,127.8
SC,30/09/2009,219.1
SC,31/10/2009,100.7
SC,30/11/2009,121.3
SC,31/12/2009,112.5
SC,31/01/2010,223.0
SC,28/02/2010,174.1
SC,31/03/2010,267.2
SC,30/04/2010,123.5
SC,31/05/2010,443.0
SC,30/06/2010,85.4
SC,31/07/2010,96.2
SC,31/08/2010,67.0
SC,30/09/2010,156.4
SC,31/10/2010,134.0
SC,30/11/2010,156.3
SC,31/12/2010,114.7
SC,31/01/2011,296.4
SC,28/02/2011,284.8
SC,31/03/2011,284.9
SC,30/04/2011,52.3
SC,31/05/2011,111.8
SC,30/06/2011,81.0
SC,31/07/2011,125.1
SC,31/08/2011,371.9
SC,30/09/2011,256.6
SC,31/10/2011,79.7
SC,30/11/2011,87.5
SC,31/12/2011,228.1
SC,31/01/2012,353.5
SC,29/02/2012,73.7
SC,31/03/2012,110.4
SC,30/04/2012,80.7
SC,31/05/2012,118.0
SC,30/06/2012,140.8
SC,31/07/2012,162.0
SC,31/08/2012,60.7
SC,30/09/2012,64.2
SC,31/10/2012,107.4
SC,30/11/2012,103.4
SC,31/12/2012,86.8
SC,31/01/2013,92.6
SC,28/02/2013,197.2
SC,31/03/2013,324.9
SC,30/04/2013,167.2
SC,31/05/2013,54.0
SC,30/06/2013,121.4
SC,31/07/2013,91.9
SC,31/08/2013,130.6
SC,30/09/2013,224.4
SC,31/10/2013,65.7
SC,30/11/2013,107.9
SC,31/12/2013,90.9
SC,31/01/2014,201.8
SC,28/02/2014,124.7
SC,31/03/2014,129.0
SC,30/04/2014,106.1
SC,31/05/2014,85.5
SC,30/06/2014,245.2
SC,31/07/2014,55.3
SC,31/08/2014,90.2
SC,30/09/2014,153.3
SC,31/10/2014,138.9
SC,30/11/2014,93.0
SC,31/12/2014,179.3
SC,31/01/2015,186.0
SC,28/02/2015,204.9
SC,31/03/2015,148.6
SC,30/04/2015,153.5
SC,31/05/2015,203.1
SC,30/06/2015,90.9
SC,31/07/2015,277.9
SC,31/08/2015,73.9
SC,30/09/2015,261.3
SC,31/10/2015,295.4
SC,30/11/2015,165.1
SC,31/12/2015,230.9
SC,31/01/2016,242.9
SC,29/02/2016,229.4
SC,31/03/2016,281.3
SC,30/04/2016,104.9
SC,31/05/2016,73.5
SC,30/06/2016,42.9
SC,31/07/2016,117.5
SC,31/08/2016,77.6
SC,30/09/2016,112.9
SC,31/10/2016,177.9
SC,30/11/2016,47.4
SC,31/12/2016,252.8
SC,31/01/2017,200.7
SC,28/02/2017,133.4
SC,31/03/2017,226.4
SC,30/04/2017,134.1
SC,31/05/2017,231.7
SC,30/06/2017,163.7
SC,31/07/2017,9.4
SC,31/08/2017,116.3
SC,30/09/2017,104.1
SC,31/10/2017,100.0
SC,30/11/2017,102.5
